id,user_name,user_rating,user_review
2,pinklady1177,4,"This restaurant is situated close to Bryant park and is a great choice if you are in this neighborhood. It was extremely busy but the waitstaff coped very well. It's a loud room, great for groups but not a romantic dinner. The steak was not..."
2,HHIBLONDE,4,"The  steaks were amazing but I must remember I’m in New York I guess as far as the snobby service goes
Very expensive place  to be treated rudely by anyone
But our waiter could really care less
When he saw young adults at our table..."
2,WonderfulWorld335,3,"We had a table booked for 730. We were seated at 820 after asking what was happening with our table. Spent this time in the very squashed bar.Very uncomfortable. Given the time of year , maybe there can be an exception made. 
That being said..."
2,sfoeuroflyer,3,I am a big fan of Benjamin Steakhouse.  Their dry aged rib eye is always sensational as is their wedge salad with out of this world hunks of bacon.  I thought the Steakhouse Prime would be the same.  It's not.  The wedge salad was garnished...
2,BBBBTravel,5,You get what you pay for. The service and food- wonderful. Lovely evening. Crab salad had very little crab but was excellent. Truffle mashed and spinach to die for.
2,juste6067,5,"We heard it was good.... we hoped it would be and it really was that good!! It exceeded all our expectations. We booked for Dinner from the UK a few weeks in advance and you will probably need to this to get a table.
We..."
2,bimbi66,4,"The steaks and everything were good, as the service and everything. Nevertheless, it's actually not my favorite steakhouse in NYC. I found the ambience a bit cold, but that's personal. Anyways I'm complaining on a very high level..."
2,Lorraine D,5,Food was excellent ( we had steaks ). Both the waiting staff (Lily & her associate) who attended to us were friendly and attentive. Can highly recommend the restaurant and wouldn’t hesitate to return.
2,ontherock3,4,"I am a big steak fan, so when I was in New York recently, I ask our hotel concierge for a good steak house and he suggested Bejamin Steakhouse Prime.  The ambience of this place is very nice; my wife and I both commented how..."
2,Aljona N,5,"if you want to experience the perfect food, dine at Benjamin Steakhouse. great service, excellent atmosphere and delicious food and wine"
2,LAFAMILLEG11231,5,"Quality meat with exceptional service.
ask for Chris to serve you, definitely makes you feel at home."
2,Elizabeth F,5,"We visited on 10/30 as a celebration for my daughter's birthday and concert.  We had superb service from start to end.  They handled her allergies well, and the meal was enjoyed and appreciated by all!  Some of the best steak I have ever had in..."
2,JimmyC654,5,"Having high expectations after reading reviews. Called at last minute for reservations for 3. Service was top notch from Chris and his team. Sean the manager came by our table several times to see how we were doing. Two apps, shared potato,tomato salad, asparagus, corn,..."
2,KevinS625,5,My wife and I dined at Benjamin Steakhouse “Prime” for the third time. Our first two dinners were simply outstanding. The third time was equally fabulous! The Benjamin Prime team consistently delivers enhanced hospitality and terrific food. In our opinion Benjamin Steakhouse Prime is the...
2,Glenn Y,5,"My wife and I visit NYC frequently from the West Coast and try a different steakhouse during each trip because of course there are no end to unique steakhouses to go to in Manhattan.  We have tried a lot of them over the years, Morton's,..."
2,mary24kaye,2,"So, why the low rating? My husband and I do not eat pork and we were not told that there was pork in the creamed corn. We told them about it, we didn't touch it, but they wouldn't take it off the bill. Quite petty..."
2,979stevep,5,"Seven of us had a superb meal on a Saturday night.  The service and the food was outstanding.  What sets Prime apart is that it has excellent, non beef options.  There was quite simply no part of the meal that we did not enjoy.  For..."
2,jacy2,5,"Excellent steak house that should be the ""model"" for all steak houses! We have eaten in many of the best NYC steak houses and would rate this among the finest.
The service was friendly, efficent and impressiv. The food outstanding with steaks cooked peefectly to..."
2,richarda724,4,"We were walked down to this location from the Benjamin's that I was more familiar with across from Grand Central.

The food was great and the service excellent. The decor is modern with grand windows to the outside. All and all, well done."
2,KevinS625,5,"My wife and I visited Benjamin Prime for the second time. Our first time was a few months ago for our anniversary. We loved everything about the restaurant. We had to return on our next trip to NYC for a second try. 
Wow! Another fantastic..."
2,68JAL68,5,We thoroughly enjoyed our meal at Benjamin Prime!  The restaurant was recommended by the concierge at our hotel - a few short blocks from Times Square.  It was worth the walk!  The decor is inviting.  The service was impeccable - there were servers available to...
2,Ita49,5,"First time visit. We are fans of Benjamin Steakhouse and decided to try their new offering, we were not disappointed.
The steaks as usual we're cooked to perfection. The addition of various seafood was an added surprise.
The staff was very attentive and made our..."
2,Chris B,5,"Excellent porterhouse from upstate New York (apparently)...beautiful sear, perfectly done medium rare.  Huge serves (2 portions for 3 would have been plenty..just about needed a wheelchair to get home).  Good wine advice to get value for money. Charles Krug Cab Sauv. Was excellent.  Highly recommended...."
2,DaBeNa,5,"The service, the atmosphere, the food - absolutely flawless.
Attentive waiters, never overcrowding you but always available. 
Conservative decor that somehow manages not to look stuffy. 
Loved the option to get a half sized bottle of wine. 
We had the porterhouse steak for 4 -..."
2,misswest1984,5,"Please just go if you haven't yet. 

Surf and turf was cooked to perfection, spinach was good and the lobster mac was awesome!! Apple dessert with ice cream was heavenly. 

Service was impeccable and drinks were made incredibly i swear we could have sat there..."
2,desicooldude,5,"Great - great experience.The steak was one of the best I have had yet. So was the grilled calamari. The chocolate mousse was not very behind in the top notch scale. 
Service was excellent too."
2,lorrainem844,5,"Probably one of the nicest meals I've ever had! Lovely setting, excellent professional staff who are attentive but not intrusive.
I had the striploin, crispy sprouts, home fries and onion rings and my partner shared the veg and had the rib eye!! Top quality food!"
2,Mmaanneell,1,"The restaurant has a bar with masses of drunk businessmen who make extremely loud noise. You can not make a conversation. That makes the establishment very unenjoyable. Moreover, it is unpleasantly dark. My food was of acceptabel quality, that of my wife was outrageously bad:..."
